num_mutants_per_round,round_num,first_round_strategy,measured_var,learning_strategy,regression_type,embedding_type,median_fitness_scaled_mean,median_fitness_scaled_std,top_fitness_scaled_mean,top_fitness_scaled_std,fitness_binary_percentage_mean,fitness_binary_percentage_std,dataset
16,10,diverse_medoids,fitness,top5bottom5,lasso,embeddings,0.3010651158471262,0.10943103278722618,0.5535378055432995,0.06141158678201338,0.8823529411764706,0.20377068324339728,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,lasso,embeddings_norm,0.5328021468516906,0.0,0.7977110661880706,0.0,0.823529411764706,0.10188534162169861,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,lasso,embeddings_pca,0.1478985684609278,0.0,0.3114973473345984,0.0,0.35294117647058815,0.0,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,linear,embeddings,0.3784923158091053,0.0046105923209041446,0.7237755941492253,0.027217101057090298,0.9411764705882352,0.0,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,linear,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,linear,embeddings_pca,0.11567510602352989,0.0,0.4112729073632852,0.0,0.2352941176470588,0.0,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,neuralnet,embeddings,0.0554402205042829,0.0,0.6244497978632144,0.0,0.17647058823529407,0.0,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,neuralnet,embeddings_norm,0.0226666784506673,0.003087775814575361,0.24773859195414025,0.16815175220130266,0.07843137254901959,0.13584712216226488,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,neuralnet,embeddings_pca,0.0172240408871584,0.0,0.1633681705111457,0.0,0.0588235294117647,0.0,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,randomforest,embeddings,0.3055666231842548,0.07310979904688286,0.42147291137705395,0.08366575990506518,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,randomforest,embeddings_norm,0.5559091692282788,0.020011268383940906,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,randomforest,embeddings_pca,0.1682247503375618,0.0,0.5190881569073829,0.0,0.5882352941176471,0.0,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,ridge,embeddings,0.23555435326877627,0.002565397925633591,0.2628148670020968,0.0,0.96078431372549,0.03396178054056629,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,ridge,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness,top5bottom5,ridge,embeddings_pca,0.0883429803325055,0.0,0.1704349422206145,0.0,0.1176470588235294,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,elasticnet,embeddings,0.33169532282576425,0.033283550109814576,0.6390516332883972,0.0,0.8823529411764706,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,elasticnet,embeddings_norm,0.24816734385749215,0.03201611755679771,0.6390516332883972,0.0,0.6862745098039215,0.0679235610811324,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,elasticnet,embeddings_pca,0.2619924092088241,0.0,0.5180818093833419,0.0,0.7058823529411765,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,gradientboosting,embeddings,0.35091158944125206,0.0,0.6390516332883972,0.0,0.8431372549019608,0.033961780540566214,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,gradientboosting,embeddings_norm,0.25919924719458626,0.022462209014779928,0.6390516332883972,0.0,0.6470588235294118,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,gradientboosting,embeddings_pca,0.076456364906731,0.0,0.4360306556672282,0.0,0.35294117647058815,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,lasso,embeddings,0.3070614445051773,0.03797533947427035,0.6390516332883972,0.0,0.8627450980392156,0.0679235610811324,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,lasso,embeddings_norm,0.24816734385749215,0.03201611755679771,0.6390516332883972,0.0,0.6862745098039215,0.0679235610811324,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,lasso,embeddings_pca,0.2932627895947886,0.0,0.5180818093833419,0.0,0.7058823529411765,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,linear,embeddings,0.3899865475044893,0.0,0.6390516332883972,0.0,0.9215686274509803,0.03396178054056618,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,linear,embeddings_norm,0.3580060418508681,0.0,0.6390516332883972,0.0,0.9411764705882352,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,linear,embeddings_pca,0.2932627895947886,0.0,0.5180818093833419,0.0,0.7058823529411765,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,neuralnet,embeddings,0.04640617646380304,0.007823711637962978,0.16405737592376546,0.009221150501495651,0.019607843137254898,0.03396178054056622,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,neuralnet,embeddings_norm,0.02224310664245027,0.0006761677447854683,0.5520771388642632,0.3336846161938079,0.0588235294117647,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,neuralnet,embeddings_pca,0.0193525441528522,0.0,0.1867180138851822,0.0,0.0588235294117647,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,randomforest,embeddings,0.2791522367370769,0.0012624081758237046,0.6390516332883972,0.0,0.9803921568627451,0.03396178054056629,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,randomforest,embeddings_norm,0.25769043656132457,0.019848872338970563,0.6390516332883972,0.0,0.9019607843137254,0.03396178054056618,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,randomforest,embeddings_pca,0.3899865475044893,0.0,0.6687080705113851,0.0,0.8823529411764706,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,ridge,embeddings,0.1696705527938032,0.0,0.6390516332883972,0.0,0.5294117647058824,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,ridge,embeddings_norm,0.3580060418508681,0.0,0.6390516332883972,0.0,0.9411764705882352,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,dist,ridge,embeddings_pca,0.0851716774838062,0.0,0.3045065349354559,0.0,0.2352941176470588,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,random,elasticnet,embeddings,0.14151181468586696,0.14797996188544063,0.3516507905040789,0.07310880527193452,0.411764705882353,0.3578095606057776,cov2_S
16,10,diverse_medoids,fitness_scaled,random,elasticnet,embeddings_norm,0.07462043803958807,0.08231781629733907,0.489221629762483,0.17196826940431656,0.3137254901960784,0.18909119139201874,cov2_S
16,10,diverse_medoids,fitness_scaled,random,elasticnet,embeddings_pca,0.0605023611215163,0.0439003287465139,0.3401725338999316,0.130727363935452,0.17647058823529407,0.11764705882352938,cov2_S
16,10,diverse_medoids,fitness_scaled,random,gradientboosting,embeddings,0.19863505792708622,0.07623418176865088,0.7280632336383599,0.053024114944357575,0.5294117647058824,0.058823529411764726,cov2_S
16,10,diverse_medoids,fitness_scaled,random,gradientboosting,embeddings_norm,0.18678143924132332,0.1863374007285074,0.8530304274736097,0.134228651402912,0.5294117647058824,0.2120912514978817,cov2_S
16,10,diverse_medoids,fitness_scaled,random,gradientboosting,embeddings_pca,0.04646048442499907,0.050236842227929346,0.5209592027234496,0.42601682882692715,0.196078431372549,0.1480359693190343,cov2_S
16,10,diverse_medoids,fitness_scaled,random,lasso,embeddings,0.09365231120083016,0.11799987980522009,0.3183520930719195,0.17516439284719157,0.29411764705882354,0.21209125149788174,cov2_S
16,10,diverse_medoids,fitness_scaled,random,lasso,embeddings_norm,0.1421962128244284,0.15650304829397474,0.5636357376596814,0.15866850671630184,0.4313725490196078,0.3594177015651639,cov2_S
16,10,diverse_medoids,fitness_scaled,random,lasso,embeddings_pca,0.14545673386142635,0.08643408723520783,0.41977620206649674,0.10613801023449802,0.39215686274509803,0.179708850782582,cov2_S
16,10,diverse_medoids,fitness_scaled,random,linear,embeddings,0.3792846115165775,0.04914351579873688,0.6761627333897606,0.1369020960432759,0.7843137254901961,0.06792356108113243,cov2_S
16,10,diverse_medoids,fitness_scaled,random,linear,embeddings_norm,0.5266306100275032,0.25724385796972704,0.8155417055919765,0.1878629612257614,0.823529411764706,0.17647058823529407,cov2_S
16,10,diverse_medoids,fitness_scaled,random,linear,embeddings_pca,0.13311574957043273,0.039848259039983465,0.3748491357570615,0.1817194811953395,0.3725490196078431,0.16980890270283108,cov2_S
16,10,diverse_medoids,fitness_scaled,random,neuralnet,embeddings,0.04059292719875187,0.015536015887768338,0.2191032591629861,0.07536021046507305,0.0980392156862745,0.06792356108113244,cov2_S
16,10,diverse_medoids,fitness_scaled,random,neuralnet,embeddings_norm,0.020194699943212865,0.004960970607864091,0.22033433193074217,0.12566478995145544,0.039215686274509796,0.03396178054056622,cov2_S
16,10,diverse_medoids,fitness_scaled,random,neuralnet,embeddings_pca,0.0185731678575304,0.0009652710548285719,0.20775617823603365,0.04094526625554094,0.07843137254901959,0.03396178054056622,cov2_S
16,10,diverse_medoids,fitness_scaled,random,randomforest,embeddings,0.2703857702829373,0.02021751949806067,0.6841632485493259,0.054508058166396166,0.784313725490196,0.1480359693190342,cov2_S
16,10,diverse_medoids,fitness_scaled,random,randomforest,embeddings_norm,0.2967866003232436,0.09052474082892566,0.7547100676291754,0.07447991428020255,0.8431372549019608,0.13584712216226494,cov2_S
16,10,diverse_medoids,fitness_scaled,random,randomforest,embeddings_pca,0.3814762882766738,0.008353893270459337,0.6374403773806687,0.1442341205719883,0.9215686274509803,0.08985442539129097,cov2_S
16,10,diverse_medoids,fitness_scaled,random,ridge,embeddings,0.2788314536162775,0.15179242284649108,0.956527741846546,0.07529615984153279,0.6666666666666666,0.323974738075653,cov2_S
16,10,diverse_medoids,fitness_scaled,random,ridge,embeddings_norm,0.5517409581954893,0.14465769394894393,0.8895693568371282,0.19127148467060237,0.96078431372549,0.03396178054056626,cov2_S
16,10,diverse_medoids,fitness_scaled,random,ridge,embeddings_pca,0.0738481511046886,0.0329179487133676,0.4314899192217017,0.18124501684363617,0.15686274509803919,0.03396178054056623,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,elasticnet,embeddings,0.4053345835587356,0.02658357824235356,0.83680213026198,0.14133350103662898,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,elasticnet,embeddings_norm,0.6390516332883972,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,elasticnet,embeddings_pca,0.0554402205042829,0.0,0.3045065349354559,0.0,0.17647058823529407,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,gradientboosting,embeddings,0.12056386282965699,0.16406128754340055,0.4350954711299655,0.31403431712873,0.29411764705882354,0.20377068324339734,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,gradientboosting,embeddings_norm,0.5559091692282788,0.020011268383940906,0.7977110661880706,0.0,0.8431372549019608,0.06792356108113247,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,gradientboosting,embeddings_pca,0.0274423585344926,0.0,0.1979758656733256,0.0,0.1176470588235294,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,lasso,embeddings,0.4075481262979656,0.09809735940057505,0.6787212062555613,0.2782355970799049,0.9411764705882352,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,lasso,embeddings_norm,0.6390516332883972,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,lasso,embeddings_pca,0.35091158944125206,0.0,0.5180818093833419,0.0,0.823529411764706,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,linear,embeddings,0.5913256647071811,0.041331901211551135,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,linear,embeddings_norm,0.6151886489977891,0.041331901211551135,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,linear,embeddings_pca,0.3899865475044893,0.0,0.8695832255396377,0.0,0.7647058823529411,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,neuralnet,embeddings,0.10487659748454599,0.0,0.6244497978632144,0.0,0.2352941176470588,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,neuralnet,embeddings_norm,0.022521205738447,0.0033277928338333626,0.6434881800078286,0.06584001398143081,0.17647058823529407,0.10188534162169864,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,neuralnet,embeddings_pca,0.0160171544763618,0.0,0.1633681705111457,0.0,0.0588235294117647,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,randomforest,embeddings,0.4150765912361221,0.03629350421974755,0.9130554836930919,0.07529615984153282,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,randomforest,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,randomforest,embeddings_pca,0.4559765876411009,0.0,0.8695832255396377,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,ridge,embeddings,0.3193778843221972,0.06690593144243225,0.7250657022488346,0.2503116929236897,0.9607843137254902,0.06792356108113247,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,ridge,embeddings_norm,0.6151886489977891,0.041331901211551135,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top10,ridge,embeddings_pca,0.1091508444994813,0.0,0.1704349422206145,0.0,0.1176470588235294,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,elasticnet,embeddings,0.4379332017214643,0.11217581908891933,0.7379448844142589,0.0517590317033195,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,elasticnet,embeddings_norm,0.5559091692282788,0.020011268383940906,0.7977110661880706,0.0,0.9803921568627451,0.03396178054056629,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,elasticnet,embeddings_pca,0.0883429803325055,0.0,0.1704349422206145,0.0,0.1176470588235294,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,gradientboosting,embeddings,0.015287252586953,0.0,0.2806099401373549,0.0,0.0588235294117647,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,gradientboosting,embeddings_norm,0.46766141077960793,0.0,0.7977110661880706,0.0,0.6862745098039217,0.033961780540566214,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,gradientboosting,embeddings_pca,0.015287252586953,0.0,0.2806099401373549,0.0,0.0588235294117647,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,lasso,embeddings,0.3452438877899122,0.03291115516632246,0.5535378055432995,0.06141158678201338,0.9215686274509803,0.1358471221622649,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,lasso,embeddings_norm,0.6151886489977891,0.041331901211551135,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,lasso,embeddings_pca,0.1478985684609278,0.0,0.3114973473345984,0.0,0.35294117647058815,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,linear,embeddings,0.3784923158091053,0.0046105923209041446,0.7237755941492253,0.027217101057090298,0.9411764705882352,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,linear,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,linear,embeddings_pca,0.11567510602352989,0.0,0.4112729073632852,0.0,0.2352941176470588,0.0,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,neuralnet,embeddings,0.07504755174658687,0.02583271137972055,0.4111542892447087,0.18471932897674861,0.196078431372549,0.033961780540566214,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,neuralnet,embeddings_norm,0.019795573331642,0.0022430071600487438,0.2178696622672621,0.13226852729196847,0.0588235294117647,0.10188534162169866,cov2_S
16,10,diverse_medoids,fitness_scaled,top5bottom5,neuralnet,embeddings_pca,0.0172240408871584,0.0,0.1633681705111457,0.0,0.0588235294117647,0.0,cov2_S
