num_mutants_per_round,round_num,median_fitness_scaled_mean,median_fitness_scaled_std,top_fitness_scaled_mean,top_fitness_scaled_std,fitness_binary_percentage_mean,fitness_binary_percentage_std,dataset,label
16.0,5.0,0.3350404089601887,0.11455996503439919,0.6654502669530438,0.15769823814576545,0.9,0.16416812305046652,cov2_S,directed evolution: 5 rounds
16.0,10.0,0.5333926537811523,0.07743154314622025,0.9538291296051022,0.10824118382098274,1.0,0.0,cov2_S,directed evolution: 10 rounds
16.0,5.0,0.7504783251846787,0.033102740226530585,0.8573867664993624,0.04076310352875535,0.9588235294117646,0.04842780013815089,cas12f,directed evolution: 5 rounds
16.0,10.0,0.7924113295448155,0.0244433684896557,0.8822171654123157,0.041528063438276024,1.0,0.0,cas12f,directed evolution: 10 rounds
16.0,5.0,0.10286202797419146,0.03264557989403127,0.46139588386306735,0.18653171708693408,0.3764705882352941,0.15238713119784666,zikv_E,directed evolution: 5 rounds
16.0,10.0,0.14714703817392544,0.02335860191824906,0.6018689398772252,0.12379928520034139,0.6764705882352942,0.1669547682933961,zikv_E,directed evolution: 10 rounds
16.0,5.0,0.9255408874954162,0.010827855115882612,0.9463513017968463,0.01782011182539232,0.9941176470588236,0.018601633295108156,kelsic,directed evolution: 5 rounds
16.0,10.0,0.9341278572790612,0.01226810752569447,0.9577191052438577,0.017081405495256868,1.0,0.0,kelsic,directed evolution: 10 rounds
16.0,5.0,0.594509864421427,0.10300007285931782,0.7875665165045613,0.17277855896158023,0.44117647058823534,0.4077771439820671,brenan,directed evolution: 5 rounds
16.0,10.0,0.6752637221547013,0.08214093174713816,0.906299697265138,0.1139686561759044,0.7588235294117647,0.3630893967531992,brenan,directed evolution: 10 rounds
16.0,5.0,0.91882010290095,0.0035594306041897487,0.9323859898707134,0.005803035747627485,0.6411764705882353,0.13428151896677593,stiffler,directed evolution: 5 rounds
16.0,10.0,0.9244113041490385,0.0022684362655145266,0.9419328540489017,0.01614326604321521,0.8941176470588236,0.0911290199107627,stiffler,directed evolution: 10 rounds
16.0,5.0,0.4037499599040716,0.020283213104163412,0.6867800422280883,0.23334173133190644,0.2117647058823529,0.12462940064369178,markin,directed evolution: 5 rounds
16.0,10.0,0.4528085075069012,0.02178766589580439,0.7339517226154244,0.23219458089635941,0.4294117647058823,0.11450040251495242,markin,directed evolution: 10 rounds
16.0,5.0,0.8013779045996581,0.013057724398631211,0.8797788173360066,0.0271541682718288,0.9294117647058823,0.1066782000685133,giacomelli,directed evolution: 5 rounds
16.0,10.0,0.8282577403434308,0.01311960984530144,0.8933281343763525,0.016483344922301947,1.0,0.0,giacomelli,directed evolution: 10 rounds
16.0,5.0,0.45534656027703646,0.03879999431404411,0.7171680872821643,0.1418941445885205,0.7470588235294118,0.22364977839386463,jones,directed evolution: 5 rounds
16.0,10.0,0.5110254002511685,0.03615760967061264,0.7954148955015345,0.15475778224248568,0.9823529411764704,0.028414464208214644,jones,directed evolution: 10 rounds
16.0,5.0,0.1701033563273018,0.011941637324752138,0.3926191446796547,0.12031972701845055,0.24117647058823527,0.12229385199617784,haddox,directed evolution: 5 rounds
16.0,10.0,0.22574766709241856,0.040060986414206017,0.4702401163441047,0.20966918015052127,0.5470588235294118,0.2674872035730974,haddox,directed evolution: 10 rounds
