,num_mutants_per_round,round_num,median_fitness_scaled_mean,median_fitness_scaled_std,top_fitness_scaled_mean,top_fitness_scaled_std,fitness_binary_percentage_mean,fitness_binary_percentage_std,dataset
0,10,1,0.0290789867747796,0.008763015855656382,0.24021125491855325,0.06763202701300888,0.196078431372549,0.033961780540566214,cov2_S
1,10,2,0.13680478138054405,0.008297354200836458,0.356181123964741,0.07301097734889922,0.3725490196078431,0.08985442539129096,cov2_S
2,10,3,0.18045145948239696,0.029681577371470827,0.3467870840855052,0.07784856094225966,0.5882352941176471,0.25640582020827496,cov2_S
3,10,4,0.2240296572535054,0.0856973846114511,0.4994290757431084,0.17933437635409127,0.7647058823529411,0.311264860125246,cov2_S
4,10,5,0.31379054408635804,0.0910576662138691,0.5016640573915674,0.17582870095279993,0.9607843137254902,0.06792356108113246,cov2_S
5,10,6,0.3315327822100396,0.0752671100729485,0.5199861140895456,0.14777900654972487,1.0,0.0,cov2_S
6,10,7,0.38850153565076817,0.023549020930686074,0.6361620783114574,0.2021532835381191,1.0,0.0,cov2_S
7,10,8,0.41457363429420724,0.04950790364366419,0.728929959964909,0.2465386229149963,1.0,0.0,cov2_S
8,10,9,0.42634368963523334,0.06461085717282254,0.7629444659796137,0.24105393376585782,1.0,0.0,cov2_S
9,10,10,0.4567595535137263,0.04716787963564917,0.9026872645091176,0.16855060209371928,1.0,0.0,cov2_S
10,20,1,0.08622373681839195,0.030449576868008574,0.41881032762883325,0.27542586006588476,0.31372549019607837,0.03396178054056623,cov2_S
11,20,2,0.19519847239403998,0.08502556109810833,0.546277943484238,0.29830261055462426,0.45098039215686275,0.179708850782582,cov2_S
12,20,3,0.28319274404814926,0.21622544288197176,0.5586495125507326,0.27786763469552156,0.6666666666666666,0.2901695801362499,cov2_S
13,20,4,0.2909692139553694,0.20943381209280987,0.5645755017003864,0.2779602859833322,0.7254901960784315,0.2377324637839636,cov2_S
14,20,5,0.3180087661000692,0.1904687785724953,0.6033103872834592,0.21451616049336694,0.8823529411764706,0.20377068324339728,cov2_S
15,20,6,0.3640992912862219,0.14818394622236822,0.6033103872834592,0.21451616049336694,0.9803921568627451,0.03396178054056629,cov2_S
16,20,7,0.38259066477575,0.13955285875246193,0.6262220700756223,0.17825039241417082,1.0,0.0,cov2_S
17,20,8,0.43945125345511443,0.11646573403389275,0.6262220700756223,0.17825039241417082,1.0,0.0,cov2_S
18,20,9,0.4605946522107514,0.09694874678576076,0.7719309585238042,0.241991210739552,1.0,0.0,cov2_S
19,20,10,0.4977363458480246,0.08369166319873349,0.8890980972425696,0.10254670081908143,1.0,0.0,cov2_S
20,30,1,0.16396103114330907,0.05464962286636995,0.4952934337183015,0.1258636747322366,0.6078431372549019,0.179708850782582,cov2_S
21,30,2,0.23843616185467084,0.07071995894908327,0.5684683139673369,0.10985121965391506,0.8627450980392156,0.18909119139201874,cov2_S
22,30,3,0.27509092790712836,0.10124110909836236,0.5684683139673369,0.10985121965391506,0.9411764705882352,0.10188534162169868,cov2_S
23,30,4,0.2905469184729397,0.10701278251788929,0.5832210715167271,0.12327962444337219,0.9215686274509803,0.13584712216226494,cov2_S
24,30,5,0.32249798696454757,0.09914280339874292,0.6600649356004739,0.2139708214836017,1.0,0.0,cov2_S
25,30,6,0.38847184224681225,0.12817538697430628,0.7704955787633456,0.29194467649869893,1.0,0.0,cov2_S
26,30,7,0.4788415467955594,0.10907095693535879,0.8748165992877381,0.21682401029789153,1.0,0.0,cov2_S
27,30,8,0.49953712442906256,0.09582370400429364,0.8748165992877381,0.21682401029789153,1.0,0.0,cov2_S
28,30,9,0.5276018699261734,0.0646938556181481,0.956527741846546,0.07529615984153279,1.0,0.0,cov2_S
29,30,10,0.5451437553217761,0.04452135770274263,1.0,0.0,1.0,0.0,cov2_S
30,40,1,0.12773886062334808,0.0407481436012417,0.47112820220049595,0.1741845533066597,0.49019607843137253,0.089854425391291,cov2_S
31,40,2,0.25390869207136507,0.0650101459641344,0.546287391584597,0.28124631007338297,0.8627450980392156,0.1890911913920187,cov2_S
32,40,3,0.3063344554515304,0.06960170616974437,0.6098561818911262,0.2281323874364387,0.9411764705882352,0.10188534162169868,cov2_S
33,40,4,0.41716329421357995,0.12493197505968605,0.6940794416151786,0.22391169732258248,1.0,0.0,cov2_S
34,40,5,0.4703714496596265,0.07929318733440459,0.8393606031277807,0.2782355970799049,1.0,0.0,cov2_S
35,40,6,0.5071917151557144,0.06638930558940236,0.956527741846546,0.07529615984153279,1.0,0.0,cov2_S
36,40,7,0.5381691387274906,0.051906909109047904,1.0,0.0,1.0,0.0,cov2_S
37,40,8,0.5393313032538807,0.05386880156510043,1.0,0.0,1.0,0.0,cov2_S
38,40,9,0.623676733442078,0.0893048704170149,1.0,0.0,1.0,0.0,cov2_S
39,40,10,0.6871871903797939,0.07851293975877952,1.0,0.0,1.0,0.0,cov2_S
40,50,1,0.1499364978651374,0.05064000466776625,0.3523901054522136,0.04749413555187892,0.4705882352941176,0.23529411764705885,cov2_S
41,50,2,0.29962221089593183,0.09680560377148936,0.5873040810084265,0.23122850600390016,0.9215686274509803,0.089854425391291,cov2_S
42,50,3,0.4078177519547306,0.14122053534257192,0.6853056802560046,0.2162247750100463,1.0,0.0,cov2_S
43,50,4,0.5158451041245485,0.15541077440495069,0.8204089840670375,0.1804806660338822,1.0,0.0,cov2_S
44,50,5,0.580105940406091,0.16125029012996897,1.0,0.0,1.0,0.0,cov2_S
45,50,6,0.6370585155627789,0.12381346970956476,1.0,0.0,1.0,0.0,cov2_S
46,50,7,0.6619515048600603,0.12222242924278844,1.0,0.0,1.0,0.0,cov2_S
47,50,8,0.6619515048600603,0.12222242924278844,1.0,0.0,1.0,0.0,cov2_S
48,50,9,0.6619515048600603,0.12222242924278844,1.0,0.0,1.0,0.0,cov2_S
49,50,10,0.6619515048600603,0.12222242924278844,1.0,0.0,1.0,0.0,cov2_S
50,100,1,0.2603688624482413,0.011125018255071359,0.6242644517145653,0.18129306493300945,0.8823529411764705,0.10188534162169861,cov2_S
51,100,2,0.40366882039052215,0.028137333072908426,0.7536586850361312,0.04484458893033485,1.0,0.0,cov2_S
52,100,3,0.5952523074809103,0.1468167402015778,0.8695832255396377,0.0,1.0,0.0,cov2_S
53,100,4,0.6610383746507101,0.12380401715930897,1.0,0.0,1.0,0.0,cov2_S
54,100,5,0.6619515048600603,0.12222242924278844,1.0,0.0,1.0,0.0,cov2_S
55,100,6,0.6871871903797939,0.07851293975877953,1.0,0.0,1.0,0.0,cov2_S
56,100,7,0.688349354906184,0.0765000117523178,1.0,0.0,1.0,0.0,cov2_S
57,100,8,0.688349354906184,0.0765000117523178,1.0,0.0,1.0,0.0,cov2_S
58,100,9,0.688349354906184,0.0765000117523178,1.0,0.0,1.0,0.0,cov2_S
59,100,10,0.7013616492857285,0.05396205676390371,1.0,0.0,1.0,0.0,cov2_S
0,10,1,0.638214597199998,0.02207615723850442,0.8293916283755962,0.030715454292239534,0.411764705882353,0.0,cas12f
1,10,2,0.6867251946394431,0.041009948628450255,0.8444506085539124,0.007772001239471292,0.5490196078431372,0.033961780540566214,cas12f
2,10,3,0.6992233480332711,0.030648709405444816,0.8444506085539124,0.007772001239471292,0.7058823529411765,0.05882352941176469,cas12f
3,10,4,0.71007484866773,0.021437289639842216,0.8444506085539124,0.007772001239471292,0.8431372549019608,0.08985442539129096,cas12f
4,10,5,0.7168347497342387,0.026662484181728032,0.8444506085539124,0.007772001239471292,0.9411764705882352,0.058823529411764774,cas12f
5,10,6,0.7280051323240828,0.0201677602681162,0.8444506085539124,0.007772001239471292,0.9411764705882352,0.058823529411764774,cas12f
6,10,7,0.7349973916031619,0.025810652888648138,0.8444506085539124,0.007772001239471292,0.9803921568627451,0.033961780540566276,cas12f
7,10,8,0.7533372404737427,0.009138141494882087,0.8444506085539124,0.007772001239471292,1.0,0.0,cas12f
8,10,9,0.7557297564630412,0.008475128534498694,0.8444506085539124,0.007772001239471292,1.0,0.0,cas12f
9,10,10,0.7709576416882206,0.01471148584160441,0.8977961280385253,0.08876669750186666,1.0,0.0,cas12f
10,20,1,0.6302111069941769,0.023988306866068496,0.8168597262461689,0.024201368282263512,0.41176470588235287,0.058823529411764684,cas12f
11,20,2,0.687860264455559,0.008979567806066355,0.8168597262461689,0.024201368282263512,0.607843137254902,0.089854425391291,cas12f
12,20,3,0.7171340342944313,0.011792286646302502,0.84821392557753,0.011967800731435857,0.9215686274509803,0.03396178054056618,cas12f
13,20,4,0.7362363797181014,0.03246589252776304,0.84821392557753,0.011967800731435857,0.9803921568627451,0.033961780540566325,cas12f
14,20,5,0.7484903434943675,0.0404525263165031,0.84821392557753,0.011967800731435857,1.0,0.0,cas12f
15,20,6,0.773056250621971,0.022800814231692425,0.84821392557753,0.011967800731435857,1.0,0.0,cas12f
16,20,7,0.7771751723218676,0.024204968081826622,0.84821392557753,0.011967800731435857,1.0,0.0,cas12f
17,20,8,0.7888724514240438,0.015503797206761243,0.8538145489566759,0.021632207505586143,1.0,0.0,cas12f
18,20,9,0.7927432046453221,0.01184204478748514,0.8872591897968473,0.05280613477073927,1.0,0.0,cas12f
19,20,10,0.8060688551601372,0.019425065826344515,0.9165464312764492,0.054664812744985025,1.0,0.0,cas12f
20,30,1,0.6416598543151267,0.02513740551016521,0.822869334849055,0.03204107093840121,0.392156862745098,0.16980890270283114,cas12f
21,30,2,0.6947731550735997,0.026230527677793686,0.863606364384521,0.038572550160415976,0.7450980392156863,0.12245094114506659,cas12f
22,30,3,0.737129524550368,0.041013363232424306,0.863606364384521,0.038572550160415976,0.96078431372549,0.03396178054056629,cas12f
23,30,4,0.7687055769541651,0.010574505437507759,0.8723409597157133,0.03312381322187777,1.0,0.0,cas12f
24,30,5,0.783715758474008,0.005915655068403278,0.8914958421231418,0.02228930154982765,1.0,0.0,cas12f
25,30,6,0.7888662982700788,0.005127045969376257,0.8914958421231418,0.02228930154982765,1.0,0.0,cas12f
26,30,7,0.7938424154312792,0.006872966858495314,0.8939971435777796,0.018042144799767755,1.0,0.0,cas12f
27,30,8,0.7998065983807093,0.0062614832106672805,0.9361067662765622,0.05547447983326759,1.0,0.0,cas12f
28,30,9,0.810977130895119,0.0035977825620463343,0.9361067662765622,0.05547447983326759,1.0,0.0,cas12f
29,30,10,0.8113330489847573,0.0029813143474598756,0.9361067662765622,0.05547447983326759,1.0,0.0,cas12f
30,40,1,0.6573524295950158,0.021820762753109478,0.7773864294514287,0.062183480462704374,0.5098039215686274,0.08985442539129099,cas12f
31,40,2,0.7125984188737996,0.013221147389974498,0.8299576370376287,0.011412608728810286,0.9411764705882352,0.0,cas12f
32,40,3,0.7568920586394654,0.006108452713927463,0.8392858408731612,0.0038364705840884306,1.0,0.0,cas12f
33,40,4,0.7749981169127677,0.007242051070379297,0.8496230117291307,0.014394733730185011,1.0,0.0,cas12f
34,40,5,0.7944076622572481,0.01104026955497285,0.8718279949361495,0.02601079731675348,1.0,0.0,cas12f
35,40,6,0.8027987604469162,0.01580873080587599,0.8941303345124694,0.02547551397522822,1.0,0.0,cas12f
36,40,7,0.8067668697127998,0.009800970835569143,0.8941303345124694,0.02547551397522822,1.0,0.0,cas12f
37,40,8,0.8137085439639016,0.0067737382144842035,0.8941303345124694,0.02547551397522822,1.0,0.0,cas12f
38,40,9,0.8255756791253778,0.008296554412193605,0.9273959967378772,0.06763763529727984,1.0,0.0,cas12f
39,40,10,0.8262470155680189,0.008960067842706329,0.9273959967378772,0.06763763529727984,1.0,0.0,cas12f
40,50,1,0.6770862705172327,0.007753024789397085,0.8008782250619584,0.04041370836041173,0.6470588235294118,0.05882352941176472,cas12f
41,50,2,0.7443251926353133,0.011278484611602241,0.866659338575419,0.036045247681767534,0.9215686274509803,0.033961780540566214,cas12f
42,50,3,0.7814315029464828,0.017321227047436674,0.8734416157720822,0.03083085684766678,1.0,0.0,cas12f
43,50,4,0.7983052172437549,0.01950309165429375,0.8904684988403894,0.024042520924438274,1.0,0.0,cas12f
44,50,5,0.8090964439641027,0.013196220485913561,0.898019954044485,0.03113913116426357,1.0,0.0,cas12f
45,50,6,0.8233900366759346,0.024525449944157632,0.9104587781416408,0.04858666074328601,1.0,0.0,cas12f
46,50,7,0.8229998150594701,0.022836346173212996,0.941086349639671,0.07042489127038186,1.0,0.0,cas12f
47,50,8,0.839476796808302,0.021184811187635436,0.9560970455778137,0.04607682241572012,1.0,0.0,cas12f
48,50,9,0.8458878510263445,0.02974554464413383,0.9560970455778137,0.04607682241572012,1.0,0.0,cas12f
49,50,10,0.8645777336930277,0.028660348194047634,0.9560970455778137,0.04607682241572012,1.0,0.0,cas12f
