Feature,Importance
Feature 1383,0.0071208982185792385
Feature 2673,0.007104157895851596
Feature 4915,0.007100781020572104
Feature 1233,0.007097491623495064
Feature 1455,0.0070822225568925225
Feature 4430,0.007081629108561346
Feature 710,0.007080919399639585
Feature 305,0.007074374122672702
Feature 2622,0.0070695204465166155
Feature 4006,0.007068066039504032
Feature 1538,0.007059619601288853
Feature 3244,0.0070474003382099085
Feature 867,0.0070472757366812615
Feature 4389,0.007044317672574944
Feature 3630,0.007036284131151563
Feature 2626,0.007027344915796274
Feature 1286,0.007019553953058452
Feature 709,0.007005499972479452
Feature 2996,0.007004488931530458
Feature 1163,0.006998730768401762
Feature 802,0.006997964562986238
Feature 4117,0.0069914599068141734
Feature 3891,0.0069885715535820845
Feature 3987,0.006985510152207014
Feature 3571,0.006984104791757764
Feature 2984,0.006983995777237718
Feature 2539,0.0069656125601441354
Feature 4445,0.006957770470534447
Feature 3558,0.006928624579319495
Feature 183,0.006927699459262965
Feature 113,0.006912268470747248
Feature 1421,0.0069079615187298635
Feature 4110,0.006899441332578793
Feature 2748,0.006895359029496557
Feature 3548,0.006890331095343434
Feature 1324,0.0068818013501130235
Feature 2067,0.006877606722866849
Feature 4665,0.006875716108886496
Feature 1380,0.006866312569390083
Feature 2130,0.006860947963696316
Feature 624,0.006860503460166321
Feature 4464,0.006857652755599372
Feature 5075,0.006850573145905326
Feature 4762,0.006849577667800455
Feature 536,0.006816432535254513
Feature 3271,0.006800085164424106
Feature 2331,0.006797577978370444
Feature 2052,0.006795436870406529
Feature 2421,0.0067916010312515165
Feature 2114,0.006789468371708844
Feature 2602,0.0067850808558452365
Feature 1752,0.006782880063280606
Feature 3894,0.006777971213639053
Feature 797,0.006762159118809885
Feature 3077,0.006757567040820388
Feature 2511,0.006751590159764983
Feature 2152,0.00674865107561787
Feature 2251,0.00674719344581246
Feature 3784,0.006742755392882322
Feature 5085,0.006739468774227234
Feature 2189,0.006732580910358119
Feature 2631,0.006731942085322795
Feature 359,0.006729135538712863
Feature 1616,0.0067236731118176535
Feature 1872,0.006722643605102929
Feature 2598,0.006718834046600402
Feature 3255,0.00670959975807011
Feature 3618,0.006704747828232172
Feature 1507,0.006703378346320915
Feature 4706,0.006701727280364079
Feature 3466,0.006683857530177581
Feature 3916,0.00667807336973455
Feature 4831,0.006673849946072212
Feature 3092,0.006660600691358357
Feature 4934,0.006647016352497493
Feature 2810,0.006639212417301654
Feature 4753,0.00663213957930911
Feature 3813,0.006630700191493037
Feature 2849,0.0066297446139189295
Feature 52,0.006623447428405813
Feature 3334,0.006621557736957157
Feature 1511,0.006619506184177869
Feature 1451,0.006616354645378549
Feature 9,0.006610056867766797
Feature 3099,0.0065943810636257625
Feature 1013,0.006590872251800819
Feature 972,0.006587636687443677
Feature 3972,0.006587069039424532
Feature 4648,0.006579561195606751
Feature 729,0.00657900287560938
Feature 3567,0.006568407174357621
Feature 3090,0.006563682549785338
Feature 919,0.006558234145993241
Feature 3161,0.006557777625879233
Feature 4645,0.0065492354417802014
Feature 4261,0.006549097518183948
Feature 3016,0.006547987455399543
Feature 189,0.006545183112443083
Feature 1497,0.006544667961945333
Feature 2059,0.006540640733168099
Feature 4986,0.006538625645964508
Feature 3737,0.00653181361460837
Feature 289,0.006529310097644099
Feature 388,0.006527200357609057
Feature 3424,0.006526718026783729
Feature 1443,0.006521285177113309
Feature 3597,0.0065212369838104495
Feature 635,0.006520113329725972
Feature 3895,0.00651740845968987
Feature 248,0.006509452423215371
Feature 2267,0.006501351181920395
Feature 2717,0.006498752905878998
Feature 2019,0.006470526437666576
Feature 2491,0.00646533041582027
Feature 2568,0.006462827587651318
Feature 1649,0.00644865590161324
Feature 2931,0.006446460873402791
Feature 1909,0.006425040810396751
Feature 1615,0.006415477273017054
Feature 2009,0.006412788710751778
Feature 2257,0.0064108261830610695
Feature 4535,0.006407208535764828
Feature 4709,0.006400457366533702
Feature 538,0.006395495329126149
Feature 150,0.006386106018841109
Feature 1341,0.006382099344228925
Feature 779,0.006377811235561583
Feature 4343,0.006377105520898126
Feature 771,0.006373975165081378
Feature 5061,0.006365065615749352
Feature 3221,0.006345736477200038
Feature 3621,0.0063446259542509435
Feature 1327,0.006332897155547884
Feature 798,0.006329778929064694
Feature 2745,0.006326006135111745
Feature 1562,0.0063249733240805265
Feature 924,0.006322122801289978
Feature 631,0.006320514768256538
Feature 3212,0.006315993660980591
Feature 1817,0.006313974346778817
Feature 3513,0.006310953900568373
Feature 2208,0.006306315767205499
Feature 4566,0.006298265761491971
Feature 1334,0.006294824484290097
Feature 837,0.006291299557330425
Feature 913,0.00629096281685705
Feature 280,0.006284793393055143
Feature 2547,0.006283003845303323
Feature 3554,0.0062720673144326874
Feature 3419,0.006268665459050832
Feature 1473,0.006268607293538441
Feature 3185,0.00626751571031572
Feature 5083,0.006260848759397269
Feature 1766,0.006257499538516904
Feature 2975,0.006255376165765025
Feature 2928,0.006241753095561608
Feature 15,0.0062411499845439365
Feature 744,0.006238554866456671
Feature 1617,0.0062315769320682585
Feature 936,0.006227674039220886
Feature 3395,0.006217244041415308
Feature 2825,0.006215666369416025
Feature 3834,0.0062137899504103615
Feature 3184,0.006211001202994906
Feature 1694,0.006209106458359488
Feature 4149,0.006205486564537684
Feature 1645,0.006199958856632687
Feature 3776,0.006196118888390329
Feature 335,0.006194102711289883
Feature 2144,0.006190178814888972
Feature 1036,0.006188865252729295
Feature 4394,0.006174380442105929
Feature 1730,0.006155354673739674
Feature 2423,0.006148883954088547
Feature 3528,0.006143051873374141
Feature 1832,0.006139793385525891
Feature 2691,0.0061354325271380464
Feature 5076,0.006133156856709532
Feature 2165,0.006126473166112109
Feature 3551,0.006122517941181576
Feature 2904,0.0061046953609223
Feature 1489,0.006100902636090959
Feature 3805,0.006099402892379242
Feature 3529,0.00609611697457451
Feature 970,0.006095913147895779
Feature 4400,0.0060945740957543725
Feature 4196,0.006085999030726481
Feature 5033,0.0060832644839880195
Feature 55,0.006082756656733078
Feature 132,0.006080602054211637
Feature 3761,0.006074351218094848
Feature 3684,0.00607312432791036
Feature 1851,0.006071594067929514
Feature 3469,0.006068151512615078
Feature 3533,0.00606745679671983
Feature 4707,0.006061734580169805
Feature 3633,0.0060520641407781515
Feature 1051,0.006046158789535133
Feature 1274,0.006035726573269139
Feature 2410,0.0060322411726168035
Feature 3350,0.006031788891398622
Feature 2063,0.006019519849516216
Feature 4303,0.006018883197000209
Feature 2726,0.006018810033225967
Feature 3408,0.006015172617877774
Feature 3631,0.006011294485734408
Feature 4493,0.006003515903018832
Feature 3680,0.006002144057826423
Feature 1413,0.005999612385321482
Feature 36,0.005985277753779752
Feature 4988,0.005981880864524279
Feature 3889,0.005973386036380863
Feature 3854,0.005970758941348632
Feature 1047,0.005960051005871532
Feature 4207,0.005954821525758229
Feature 3726,0.005953050802748939
Feature 3979,0.005941880856706089
Feature 391,0.005936943112171864
Feature 2418,0.005935956635289116
Feature 2132,0.005935610514739675
Feature 3204,0.005928805144524155
Feature 3845,0.0059266217605403555
Feature 2846,0.005924472349915386
Feature 3366,0.005917191495015312
Feature 96,0.00591688745042817
Feature 1307,0.005913833920706944
Feature 4217,0.005911624852605435
Feature 2015,0.005908292438919167
Feature 4799,0.005899231680167623
Feature 3564,0.005892975917167426
Feature 3691,0.005891149796260882
Feature 675,0.005890207658496382
Feature 3689,0.005889262536987248
Feature 3150,0.005884396410704069
