Feature,Importance
Feature 595,0.039645814519014264
Feature 280,0.03929334895273875
Feature 4270,0.039203178071798
Feature 2350,0.03919350073248689
Feature 2850,0.03895091113617378
Feature 4257,0.03886319931669565
Feature 1014,0.038835563032708256
Feature 1994,0.038802708857110096
Feature 2624,0.0387062430776285
Feature 2702,0.038535556796355334
Feature 587,0.03833069221747986
Feature 380,0.03825204092602182
Feature 30,0.0381525352993405
Feature 2782,0.03814808932575885
Feature 1148,0.03812668192465066
Feature 1651,0.03811766504949791
Feature 413,0.0380744285917254
Feature 729,0.038030745204553504
Feature 1749,0.03796243849860438
Feature 2743,0.03792299304709849
Feature 1221,0.03786583405468109
Feature 163,0.03781859506186604
Feature 1381,0.03779947818195348
Feature 3735,0.037699440029770305
Feature 2898,0.037596505017843486
Feature 2909,0.037466678424742474
Feature 3578,0.03743940915353515
Feature 842,0.03743361376201808
Feature 2783,0.03733063076012984
Feature 1358,0.037274453445539514
Feature 3878,0.037202985157249645
Feature 4581,0.03711230903003525
Feature 190,0.03709057887467052
Feature 2007,0.03708896055287134
Feature 3790,0.03699798761833838
Feature 4030,0.036927806524273646
Feature 3890,0.03686680445556638
Feature 4617,0.03670970432670986
Feature 2942,0.0366996644143064
Feature 1035,0.03667089909156432
Feature 1693,0.0366184277391353
Feature 2098,0.03659281626783484
Feature 3718,0.036567645300814175
Feature 3548,0.036520957646123675
Feature 5056,0.03643067732612971
Feature 2832,0.03637763304799675
Feature 864,0.036344113851636474
Feature 3795,0.036317152176439216
Feature 3734,0.036264009182303616
Feature 2614,0.0362206304251977
Feature 1789,0.036056953803633454
Feature 2107,0.03598322436720447
Feature 1255,0.03597387093559935
Feature 991,0.035939814836978654
Feature 1120,0.03591047539572179
Feature 2722,0.03581351163952674
Feature 552,0.03575283772170657
Feature 124,0.03568403145316771
Feature 18,0.03566818092683098
Feature 4479,0.035615598462897205
Feature 265,0.035547574487247824
Feature 377,0.0355447685486452
Feature 1704,0.035443514741892584
Feature 3007,0.035430672679814715
Feature 2380,0.03542700265122228
Feature 3930,0.035373145332192
Feature 26,0.0353426218388441
Feature 3562,0.03534075483957223
Feature 1834,0.03521188409670208
Feature 4768,0.03515563295731135
Feature 2843,0.03514363507901486
Feature 2208,0.03511502980252316
Feature 5005,0.035036413995371815
Feature 1404,0.03500249563728157
Feature 3638,0.03495320599790064
Feature 3399,0.03494358965249824
Feature 3391,0.03489697039005714
Feature 4087,0.034834249475887785
Feature 4756,0.03481539380845684
Feature 264,0.034660099028777085
Feature 2299,0.034581910601859694
Feature 3111,0.03456263356577755
Feature 2802,0.034511226767233075
Feature 447,0.034503071206065467
Feature 2626,0.03448950354250756
Feature 1602,0.03443825358444038
Feature 4839,0.03442318970387086
Feature 2637,0.03437506877357098
Feature 4032,0.03437473755981651
Feature 1802,0.03435805956143046
Feature 3996,0.03431200400059452
Feature 1071,0.034311052349909166
Feature 3922,0.03426335331672011
Feature 943,0.034249202480549884
Feature 809,0.03423982956236713
Feature 4736,0.034239226295607654
Feature 3805,0.03421108551286128
Feature 2733,0.03420857473351187
Feature 2732,0.03418863370616243
Feature 3498,0.03415936916101544
Feature 2325,0.03414408982339738
Feature 1690,0.03412106507981401
Feature 4748,0.034028414895255155
Feature 1893,0.03400214411636864
Feature 3072,0.03399899427743192
Feature 4640,0.03399633067593941
Feature 2457,0.03395425476050237
Feature 4108,0.03390374393132424
Feature 2455,0.03390319304452281
Feature 640,0.03388631020154113
Feature 3102,0.033869346706335506
Feature 5051,0.03386159041155837
Feature 3248,0.03383607162903097
Feature 608,0.0338095821784157
Feature 5004,0.03375262938861792
Feature 2647,0.033737613586904955
Feature 5113,0.03372271267199999
Feature 3234,0.03365108761932891
Feature 3939,0.033576403413368434
Feature 2381,0.033567132337244496
Feature 2498,0.03356186212028362
Feature 4700,0.03347593297956164
Feature 614,0.0334690495325855
Feature 97,0.033434609544786206
Feature 4395,0.03334552496279893
Feature 481,0.033320322963569855
Feature 3682,0.03330073012934933
Feature 722,0.033274696024618564
Feature 3825,0.03322050157091492
Feature 495,0.03316362850837412
Feature 1982,0.03314758855576827
Feature 1481,0.03307212089601088
Feature 1969,0.032916373309136895
Feature 4092,0.03284788480628509
Feature 1,0.032835387992750896
Feature 4733,0.032833670173078165
Feature 84,0.03273768195065323
Feature 3755,0.032734446987507514
Feature 1042,0.03268870768564586
Feature 3650,0.03264154174472537
Feature 3191,0.03252209398551656
Feature 4926,0.03250387885126601
Feature 4079,0.0324592271676278
Feature 3619,0.0324412596422881
Feature 4198,0.03240802586400089
Feature 1224,0.03232887375512376
Feature 666,0.03231587754465763
Feature 4743,0.032209030211741874
Feature 3848,0.03215629554879791
Feature 1272,0.032110446814536994
Feature 4896,0.032109694662462204
Feature 3722,0.03208059596535048
Feature 2435,0.03207226191937409
Feature 2044,0.03205860540480704
Feature 1281,0.03204946272603133
Feature 1801,0.031977313505838774
Feature 1849,0.031961031190757695
Feature 1191,0.03189761251924367
Feature 3776,0.031895414374795095
Feature 3009,0.0318524558732338
Feature 2224,0.03181373276463478
Feature 2021,0.0318123848660043
Feature 3583,0.03180270721914145
Feature 5013,0.03174784676400413
Feature 3634,0.0317194977650228
Feature 4490,0.03168427053537643
Feature 3229,0.03155494796702294
Feature 3291,0.03143387991879026
Feature 3952,0.03138421174158016
Feature 1398,0.03131198670484868
Feature 1509,0.03129925665082666
Feature 638,0.03127941575944452
Feature 901,0.03125567419084881
Feature 1294,0.03121784042472319
Feature 369,0.03121297332004691
Feature 2287,0.0311866961132177
Feature 2803,0.031126608521183062
Feature 1034,0.03095838396550584
Feature 1940,0.030952034128309762
Feature 3565,0.030939102656930416
Feature 333,0.030908243968487275
Feature 4384,0.030894188064466623
Feature 405,0.03076611332594035
Feature 2816,0.030758316883275634
Feature 1103,0.030732224857235278
Feature 2149,0.030680828802305087
Feature 230,0.03066785729724661
Feature 2364,0.030614166687868323
Feature 983,0.030601684245440602
Feature 3968,0.030561365491859054
Feature 3164,0.030531228906250697
Feature 2824,0.030439460358059243
Feature 688,0.030428743858971895
Feature 1870,0.030425984384728266
Feature 802,0.030365999630071305
Feature 1325,0.03030781591435653
Feature 328,0.030283017829206706
Feature 4788,0.030249509502511228
Feature 21,0.0302441122513959
Feature 2970,0.030131526880747307
Feature 965,0.030126151601550733
Feature 2629,0.03012188414722865
Feature 744,0.03007069289364308
Feature 4185,0.030040906990743032
Feature 1483,0.030005213890529986
Feature 4979,0.029977235285993043
Feature 580,0.029925257450140953
Feature 968,0.02982096796169221
Feature 1380,0.02978760337435567
Feature 1848,0.02966840207120386
Feature 815,0.029654698100369664
Feature 4025,0.029642847376793548
Feature 4851,0.029571714211877893
Feature 458,0.029553546042272248
Feature 574,0.02939106473980298
Feature 3829,0.029374312772992704
Feature 5095,0.029324427550393124
Feature 4483,0.029309431234567335
Feature 4131,0.02927132006876788
Feature 5066,0.029226033909357546
Feature 593,0.029224402867788705
Feature 3442,0.029171956514048893
Feature 2284,0.029144167684688232
Feature 2564,0.02913706840941952
Feature 4583,0.029120594355489908
Feature 4184,0.029106232136392556
Feature 4400,0.029078418357566492
Feature 2171,0.029004200387393337
Feature 275,0.028998612005668906
Feature 4526,0.02898474286235362
Feature 2655,0.028980565064589275
Feature 3919,0.028980376265230978
Feature 627,0.028965420924823147
Feature 4715,0.02892748732310635
Feature 1474,0.02888861438643504
Feature 1936,0.028876723205865686
Feature 1169,0.0288333186076686
Feature 713,0.028825564026229027
Feature 2323,0.028798985691081906
Feature 5105,0.028764939318664712
Feature 2069,0.028732212386115293
Feature 4214,0.028704132118682345
Feature 4816,0.02862641569098463
Feature 2684,0.02861069077049978
Feature 3618,0.02860176413265202
Feature 202,0.02855571327845476
Feature 2403,0.02853822984445397
Feature 4913,0.028499182508710995
Feature 2180,0.028474064473511657
Feature 2849,0.028470058462221347
Feature 2700,0.028467917853551
Feature 1395,0.028460943980888935
Feature 1613,0.02841184844076321
Feature 836,0.028377949990239015
Feature 2593,0.02833956598601855
Feature 930,0.028311784393774547
Feature 3359,0.02829461403904183
Feature 4228,0.02822829772731451
Feature 2994,0.02821620346501097
Feature 2708,0.02821266105047774
Feature 3057,0.02820887322866484
Feature 296,0.028205063441441296
Feature 335,0.028188521411777318
Feature 1184,0.028187667684280448
Feature 1311,0.028088688674211243
Feature 2578,0.028022269530022674
Feature 4745,0.028001693118862775
Feature 699,0.027955611759265614
Feature 4053,0.02794430749922977
Feature 5086,0.027915823566945226
Feature 2279,0.02787066325466278
Feature 4043,0.02786264991185195
Feature 2835,0.027853296730784495
Feature 3834,0.027835281737821415
Feature 3138,0.0278266455027269
Feature 2120,0.027820640494118067
Feature 1291,0.027817793284061802
Feature 3279,0.027801469934654488
Feature 3597,0.027797736324714016
Feature 702,0.02778858454067676
Feature 4794,0.027732643350824388
Feature 795,0.027717513439665643
Feature 353,0.027679455998159547
Feature 2842,0.027640559752501133
Feature 3624,0.027639917002228516
Feature 4276,0.027639246409639988
Feature 2131,0.027633759865143444
Feature 3676,0.02760790961908635
Feature 1988,0.027607154297906257
Feature 1819,0.027571319878098903
Feature 1360,0.02747077052615694
Feature 1491,0.02744260075959328
Feature 1895,0.027413407022063397
Feature 4527,0.027340101451504055
Feature 696,0.027336392137495207
Feature 1239,0.02727127746314345
Feature 3999,0.027257964816391766
Feature 3032,0.02724716415987622
Feature 1373,0.027228756851123748
Feature 4255,0.027206761016556148
Feature 4674,0.027178172133001145
Feature 1242,0.027176826775915187
Feature 4173,0.027158059516435074
Feature 452,0.02712624607006587
Feature 3141,0.027099286538664107
Feature 2015,0.027034813875111873
Feature 805,0.027006029307356565
Feature 1723,0.02697244041504155
Feature 3595,0.026954749084088514
Feature 2095,0.026866477625984698
Feature 237,0.026854763963347288
Feature 5063,0.02683769566420045
Feature 4350,0.026830026641416278
Feature 1600,0.02679950369010261
Feature 5085,0.026763543666923812
Feature 1538,0.026758226952113412
Feature 2522,0.02673997194680753
Feature 2318,0.026727030575381616
Feature 4041,0.026669612435476237
Feature 1810,0.026669062421447693
Feature 1037,0.026625561474768317
Feature 444,0.02651617742225588
Feature 664,0.026504431319375334
Feature 3585,0.026500482010393355
Feature 2010,0.026498953033392204
Feature 1062,0.026438419828548432
Feature 4542,0.02641937543226052
Feature 3209,0.026339573682102834
Feature 165,0.0263386248119603
Feature 1464,0.026321325176398243
Feature 221,0.0263207856903274
Feature 57,0.02630942546333645
Feature 1092,0.026304212942564038
Feature 2292,0.02630059000341769
Feature 2818,0.026289090381992886
Feature 1856,0.026274832875340038
Feature 2609,0.026268949197682346
Feature 1416,0.026262021988047286
Feature 1362,0.02625243823445087
Feature 2354,0.026188505214699093
Feature 2592,0.026178363589786268
Feature 1823,0.026171742639153468
Feature 1252,0.026150873291482957
Feature 3972,0.026145886141378562
Feature 1862,0.026121897918019905
Feature 1985,0.026113481013880446
Feature 3484,0.026082806887694397
Feature 3859,0.026045051963247155
Feature 4938,0.026018896591204606
Feature 1350,0.026011222286485548
Feature 2691,0.026000270216179018
Feature 2633,0.025980076352751173
Feature 2996,0.025959649720705337
Feature 2073,0.025958577627773798
Feature 468,0.025941038093953383
Feature 2500,0.025938414109366925
Feature 755,0.025938370178609955
Feature 1721,0.02589427531497123
Feature 800,0.025855449354414074
Feature 4568,0.025848629628492457
Feature 1757,0.025824562911604797
Feature 465,0.02577543968540812
Feature 1248,0.025698000572592177
Feature 2167,0.0256870122002416
Feature 503,0.025681324129381827
Feature 485,0.025634359992871114
Feature 427,0.02561830234402937
