Feature,Importance
Feature 3815,69397.7378133648
Feature 599,69351.58756909655
Feature 2203,69333.89870514467
Feature 73,69200.78310337446
Feature 2133,69154.64929870493
Feature 916,69130.03669184298
Feature 4538,69077.43607906206
Feature 589,69049.42792458629
Feature 1284,69027.02580348923
Feature 3901,69025.31401009853
Feature 2075,69002.28096066442
Feature 4936,68981.65526398111
Feature 2393,68965.58052363632
Feature 16,68950.97409758501
Feature 2573,68868.1383322233
Feature 1378,68771.046393475
Feature 2760,68701.11250989485
Feature 2431,68694.39848123421
Feature 1336,68673.28698731137
Feature 4525,68441.4708051058
Feature 2749,68397.1094261922
Feature 516,68282.77358142147
Feature 4451,68226.36346734632
Feature 3351,68083.38054154035
Feature 3488,68036.28284952503
Feature 362,67997.8736638774
Feature 1259,67918.00764994859
Feature 227,67837.07665105267
Feature 2127,67814.11891903623
Feature 4212,67811.87917590486
Feature 1883,67725.26922016237
Feature 3412,67721.35935058963
Feature 3595,67597.36562083267
Feature 4361,67589.34307097195
Feature 680,67533.30280409315
Feature 3604,67350.30234301132
Feature 2483,67294.6183197428
Feature 4562,67239.99449504011
Feature 2662,67199.55106195675
Feature 4016,67082.70564310545
Feature 3543,67032.6961341497
Feature 1896,66966.0005996433
Feature 1224,66950.8580504824
Feature 2179,66895.35785136351
Feature 3947,66873.59216704883
Feature 3533,66800.17142515199
Feature 2855,66742.56208812067
Feature 713,66725.71495649646
Feature 2002,66705.8532003966
Feature 606,66634.64577424125
Feature 2521,66626.09927671909
Feature 3507,66617.89472982132
Feature 3207,66563.966164613
Feature 4246,66428.11036050829
Feature 2920,66378.94566156864
Feature 4551,66371.01551289459
Feature 4577,66313.12527228349
Feature 2225,66277.39769118637
Feature 938,66187.16591291234
Feature 99,66015.65037876845
Feature 217,65885.09961968886
Feature 2077,65875.18578254234
Feature 3819,65841.30637063083
Feature 4904,65801.82620025885
Feature 3478,65781.51540838476
Feature 1348,65710.69155083629
Feature 1778,65693.36962231091
Feature 5068,65419.81517774577
Feature 2270,65414.468522056784
Feature 1909,65396.22602832189
Feature 2153,65354.722368210016
Feature 3032,65327.935899347336
Feature 802,65296.072405789106
Feature 2572,65281.68439986154
Feature 4346,65274.24808901681
Feature 2976,65247.36763729363
Feature 4664,65242.83529390245
Feature 264,65188.260700073806
Feature 619,65103.130555838536
Feature 648,65031.31247861033
Feature 3211,64970.6915281622
Feature 3503,64897.910912272324
Feature 4777,64845.94713427472
Feature 1175,64837.925183154686
Feature 1711,64786.4526920927
Feature 4555,64770.11440356702
Feature 377,64700.150234979184
Feature 3441,64644.46121553165
Feature 3042,64601.609057117916
Feature 3304,64486.93130232879
Feature 2251,64474.7736560798
Feature 2704,64372.493470431116
Feature 3467,64340.782474836335
Feature 14,64301.779679000145
Feature 2207,64283.34162871136
Feature 2792,64259.46813446736
Feature 4219,64183.73961003062
Feature 642,64162.189361337805
Feature 1079,64112.63289778369
Feature 3329,63996.60815050306
Feature 2592,63989.45100212043
Feature 2505,63989.324576971165
Feature 3535,63783.47385372165
Feature 1388,63678.34699727341
Feature 985,63661.2739323452
Feature 4204,63640.07443857979
Feature 1679,63610.1295002137
Feature 893,63528.17026580826
Feature 2092,63459.123871450254
Feature 3969,63332.229986886145
Feature 3210,63316.14885010079
Feature 2143,63279.76968999284
Feature 4432,63269.30187233153
Feature 941,63250.686353966026
Feature 2861,63229.51109430444
Feature 2634,63228.686689112
Feature 867,63207.612642954555
Feature 1776,63173.015174584194
Feature 4493,63130.03794316498
Feature 4783,63125.143286735794
Feature 1024,63096.12033634903
Feature 1292,63069.89179606014
Feature 2281,63046.76716505422
Feature 1454,63015.261295640565
Feature 2577,63012.93181250454
Feature 2875,62996.18626907094
Feature 2551,62944.995203597144
Feature 1367,62802.00896103645
Feature 3734,62722.95537371522
Feature 2259,62573.57111829978
Feature 999,62453.89610421598
Feature 4888,62448.4936542677
Feature 215,62391.095872148886
Feature 2168,62375.130465489136
Feature 2264,62276.26437976126
Feature 3274,62185.33414573864
Feature 3807,62166.56341255522
Feature 1973,62093.38983675608
Feature 2839,61956.56875806764
Feature 4543,61750.52560965245
Feature 987,61679.71253025604
Feature 2159,61532.17956801184
Feature 4001,61527.3277128975
Feature 2014,61482.69764266025
Feature 1408,61394.844392712126
Feature 2720,61263.13047954389
Feature 4693,61207.78551985682
Feature 1639,61153.35729205796
Feature 613,61108.88441429399
Feature 2963,61084.798565090794
Feature 1063,61056.633512833156
Feature 2102,60987.973167156
Feature 2398,60963.59901362052
Feature 4765,60775.05822153207
Feature 4468,60744.9292891168
Feature 3896,60689.88583113496
Feature 214,60670.28163339307
Feature 3446,60664.27903219935
Feature 2889,60652.885382505585
Feature 2408,60606.59986087326
Feature 3631,60510.67376289534
Feature 3077,60495.22813657737
Feature 2643,60484.70494251244
Feature 1651,60440.60008686201
Feature 638,60440.282482826544
Feature 2490,60399.9335492536
Feature 3388,60380.18691425633
Feature 1569,60378.57906620278
Feature 150,60351.05404466421
Feature 3458,60337.59574339162
Feature 2588,60319.345520669325
Feature 1916,60294.424740971204
Feature 270,60249.30151522714
Feature 1964,60235.70567157799
Feature 2373,60146.15148935704
Feature 3738,60103.03962921364
Feature 4371,60097.55176604267
Feature 729,60089.22960948639
Feature 1362,60052.06154226448
Feature 4085,60037.06188736348
Feature 3149,60014.13856284303
Feature 4792,59917.000355024335
Feature 966,59780.348974687106
Feature 1761,59775.27130579845
Feature 4091,59769.85367812761
Feature 4120,59609.54623087954
Feature 2488,59600.049309341455
Feature 5077,59577.1172218982
Feature 1873,59565.11375468606
Feature 4467,59481.647386948534
Feature 787,59467.72520848924
Feature 4021,59417.30917720364
Feature 2451,59384.52170763975
Feature 354,59358.88330477511
Feature 3669,59349.94294200408
Feature 1723,59300.11871777077
Feature 490,59281.565712953685
Feature 1660,59278.87686682636
Feature 3723,59273.09502142819
Feature 4603,59120.22912876017
Feature 1254,59113.475758325294
Feature 2358,59073.865941580574
Feature 173,59070.88228240529
Feature 3036,59020.80333173585
Feature 2463,58970.80517539652
Feature 3240,58846.881123956155
Feature 4269,58806.160237364005
Feature 2221,58768.43787124497
Feature 1096,58714.33073348641
Feature 1816,58703.63597188545
Feature 3098,58624.65451040659
Feature 2154,58606.953415550655
Feature 2110,58507.44076026266
Feature 4549,58478.54515930824
Feature 503,58466.96293748714
Feature 4026,58416.35590230002
Feature 1429,58273.649021274956
Feature 333,58245.352353275615
Feature 4511,58135.82393963223
Feature 562,58127.25436642347
Feature 1200,58055.32551271004
Feature 4911,58052.6394565743
Feature 3609,58036.52925561718
Feature 1413,58036.38654910003
Feature 74,57871.50983341235
Feature 3504,57806.08109965503
Feature 826,57790.412127775104
Feature 4148,57723.28815412948
Feature 3038,57721.71974328675
Feature 2731,57667.842518434394
Feature 3823,57666.43136940511
Feature 3192,57650.395601761666
Feature 378,57635.65894108155
Feature 3168,57612.23077655995
Feature 996,57606.47711187516
Feature 1502,57551.3239086024
Feature 4192,57543.864872406746
Feature 697,57497.37987706469
Feature 2033,57442.049968572275
Feature 4024,57437.08449210471
Feature 420,57346.44757568154
Feature 1965,57214.880590901405
Feature 775,57212.525680404426
Feature 3220,57192.32032384995
Feature 10,57162.33248844747
Feature 2938,57144.475250385796
Feature 588,57091.459482423284
Feature 2315,57061.92400379838
Feature 4358,57006.55288241914
Feature 4116,56931.19173572589
Feature 1146,56824.70761126459
Feature 4929,56730.53248862912
Feature 3199,56726.36449349827
Feature 605,56686.991709491835
Feature 2837,56677.524396031324
Feature 4005,56583.226214462964
Feature 4585,56559.966822183014
Feature 1663,56502.89520128335
Feature 959,56190.73163142261
Feature 3913,56120.000271635145
Feature 5055,56065.661681936355
Feature 3390,56054.607021268384
Feature 4749,55992.3942966874
Feature 1858,55976.70011229821
Feature 1841,55975.93213686477
Feature 1967,55803.50935726498
Feature 2992,55799.36631649339
Feature 3662,55732.08429795195
Feature 3218,55683.60675854519
Feature 2478,55602.794432216986
Feature 4628,55550.13196694043
Feature 3251,55519.02167292333
Feature 3151,55514.8908751708
Feature 3690,55472.424955251394
Feature 3026,55413.21213010121
Feature 2899,55297.88708960777
Feature 1830,55216.74192246024
Feature 2383,55161.08200637797
Feature 2063,55073.70208953719
Feature 1801,55057.24046742901
Feature 1157,55056.460011699455
Feature 2826,55044.560170958226
Feature 910,55033.22525711679
Feature 1129,55012.48127762255
Feature 1860,55001.526460926165
Feature 2543,54991.442808036445
Feature 3991,54952.620780706486
Feature 1739,54798.667029336604
Feature 2605,54757.3708966199
Feature 1435,54678.078196832816
Feature 744,54650.853728996255
Feature 3675,54610.15333433713
Feature 3761,54575.92954415661
Feature 2874,54455.34530994188
Feature 1205,54392.845580747016
Feature 743,54388.30244037332
Feature 4344,54320.13305423886
Feature 3879,54095.67979907533
Feature 1832,54081.07339745739
Feature 2252,53989.03962080418
Feature 678,53976.68307914445
Feature 1534,53955.88643328384
Feature 2947,53910.67117117198
Feature 457,53827.512339330686
Feature 4002,53732.63902278202
Feature 772,53686.71262484958
Feature 3031,53682.0009038977
Feature 4449,53624.9886721449
Feature 1488,53362.59212704616
Feature 1132,53322.8421485653
Feature 4825,53314.773882884685
Feature 474,53293.684491516804
Feature 781,53186.858226552875
Feature 783,53128.23217119791
Feature 2340,53054.13460474784
Feature 855,53038.384205722585
Feature 109,53014.50303208642
Feature 2101,52985.20878204539
Feature 4759,52919.38639271781
Feature 1645,52895.187713317304
Feature 1736,52788.54119904807
Feature 4004,52756.85635338235
Feature 419,52740.26359090493
Feature 4139,52697.067513265276
Feature 3172,52695.776699483176
Feature 5106,52659.766255620634
Feature 4624,52636.118418118436
Feature 4181,52593.21788571036
Feature 1392,52589.7362788514
Feature 1369,52568.422167837445
Feature 1499,52456.37898380987
Feature 1035,52428.20652837029
Feature 3760,52374.51632666102
Feature 2125,52367.38454610029
Feature 1471,52366.92794812593
Feature 4363,52363.784620804734
Feature 3539,52313.464887747265
Feature 4111,52290.16623798896
Feature 1902,52271.45102089229
Feature 1256,52259.72864292213
Feature 4132,52211.53872601259
Feature 4186,52099.47455201759
Feature 2936,52042.70217248
Feature 4761,51983.540086757916
Feature 639,51877.951698846984
Feature 3244,51694.95645841722
Feature 1648,51680.54620624411
Feature 3608,51557.38325563988
Feature 698,51545.67078455289
Feature 791,51540.616225844526
Feature 1174,51529.3483360175
Feature 3203,51524.91527463948
Feature 1726,51500.65358073136
Feature 2016,51460.55251479299
Feature 3063,51176.877057322374
Feature 1333,51132.02972389412
Feature 848,51106.85836360223
Feature 2983,51084.218981369595
Feature 3205,51040.694320095856
Feature 1498,51002.04253889572
Feature 766,50998.26821734028
Feature 2273,50859.00067851221
Feature 4996,50828.47647937843
Feature 3316,50828.21161680309
Feature 4271,50785.59791973943
Feature 3287,50702.74712253271
Feature 3238,50696.918813237964
Feature 2785,50688.34899524926
Feature 3663,50666.403442576615
Feature 3270,50658.34297746715
Feature 2392,50526.802284751655
Feature 1601,50524.72244471265
Feature 537,50449.43079467056
Feature 2169,50350.17570393
Feature 1325,50286.59042068365
Feature 2399,50276.24248645616
Feature 3202,50268.329511389245
Feature 3135,50257.79943664575
Feature 456,50201.07219264763
Feature 2461,50184.86404120078
Feature 2589,50130.87450723304
Feature 1317,50108.62029897639
Feature 625,50086.17190944574
Feature 5076,50084.47622737083
Feature 4800,50001.74191679437
Feature 3995,49914.99377812932
Feature 4689,49752.85768034223
Feature 2619,49729.71727452908
Feature 4100,49677.05012607414
Feature 4521,49655.253696653075
Feature 4945,49613.90546025171
Feature 3565,49581.49238695774
Feature 195,49551.87512933297
Feature 3214,49531.84180032448
Feature 2817,49528.71042095778
Feature 313,49512.162676659376
Feature 4959,49412.23183880779
Feature 2204,49401.52664709564
Feature 4391,49315.08204635441
Feature 5027,49313.748097634714
Feature 3918,49264.677897918176
Feature 3594,49239.134485902105
Feature 700,49223.730566905535
Feature 468,49189.274748193835
Feature 4751,49105.44409234081
Feature 4720,49089.54572425472
Feature 4279,49071.384836136094
Feature 305,48978.991405525034
Feature 948,48783.0169369731
Feature 445,48690.07604453757
Feature 2109,48673.08639515031
Feature 59,48657.12941098324
Feature 2851,48603.743191339905
Feature 920,48542.615072443194
Feature 2044,48452.71918605876
Feature 2433,48397.12225420943
Feature 4794,48343.37245153578
Feature 294,48303.9936704221
Feature 1071,48230.916917530885
Feature 1506,48192.566773284096
Feature 3415,48083.899124589676
Feature 2918,47947.691845729154
Feature 115,47947.659338353005
Feature 4033,47942.17498283854
Feature 963,47936.72164387941
Feature 398,47864.89989500937
Feature 4960,47854.43736335162
Feature 4915,47848.80252189183
Feature 4135,47848.25004518541
Feature 3086,47795.788775069275
Feature 4489,47626.329267370675
Feature 4922,47623.12660900621
Feature 2702,47594.73695999968
Feature 847,47565.61288542427
Feature 4663,47561.01647009768
Feature 2337,47555.06640313284
Feature 2486,47550.67708224219
Feature 157,47463.13165261205
Feature 1804,47459.63205558421
Feature 4226,47414.48467877197
Feature 3707,47238.927154082885
Feature 720,47119.91573755684
Feature 4228,47074.740027626765
Feature 2961,46997.24471895673
Feature 3727,46978.48554459781
Feature 1204,46962.02077567295
Feature 88,46894.91528757529
Feature 372,46890.32333731666
Feature 280,46877.15811404543
Feature 748,46853.07977051471
Feature 1642,46836.463936403656
Feature 3639,46806.629488164224
Feature 1462,46802.047680072516
Feature 764,46730.74842589538
Feature 1752,46727.42722420057
Feature 32,46716.72395430121
Feature 2237,46695.446228694156
Feature 275,46686.01204135948
Feature 4793,46684.70769905947
Feature 4924,46666.09302450622
Feature 2071,46654.891326727055
Feature 3568,46590.09208696721
Feature 1068,46545.88825029142
Feature 4573,46484.07194115522
Feature 3996,46441.6421011895
Feature 3848,46271.01638567102
Feature 3800,46234.94272951571
Feature 1568,46231.909521991736
Feature 1743,46140.123897399106
Feature 583,46128.66827007991
Feature 3660,46117.18511006775
Feature 2210,46065.058078015834
Feature 2677,46047.92276170659
Feature 284,46028.25674258015
Feature 2903,46015.31190291153
Feature 4155,46005.35938894427
Feature 4019,45968.91243520734
Feature 2794,45912.57241883058
Feature 1961,45874.463276832554
Feature 290,45837.966637259975
Feature 958,45827.1771782314
Feature 1186,45803.24836590067
Feature 4954,45767.40738400546
Feature 2610,45583.41039085423
Feature 654,45513.66705278425
Feature 1586,45435.1489877008
Feature 3702,45402.71897887186
Feature 258,45373.234785246175
Feature 3538,45252.74188917887
Feature 1629,45239.60002345226
Feature 608,45180.20930362839
Feature 4704,45132.78914091965
Feature 4000,45073.098296824704
Feature 1548,45005.82267761233
Feature 4015,44986.35927485922
Feature 4393,44946.03161752132
Feature 765,44943.70896796261
Feature 1998,44941.743741488826
Feature 3060,44764.47726154246
Feature 2310,44745.729804721435
Feature 4284,44736.253996270956
Feature 872,44694.66337473855
Feature 2176,44672.50022664484
Feature 622,44617.83708997718
Feature 346,44610.726404615445
Feature 1930,44534.371859357445
Feature 722,44517.64757047429
Feature 640,44514.91740939962
Feature 1043,44490.980225031075
Feature 4772,44391.04906023109
Feature 2095,44250.75056876146
Feature 1519,44128.299048347326
Feature 643,43985.97704129971
Feature 1627,43974.410965786
Feature 3741,43973.53946710618
Feature 3904,43949.5843195786
Feature 3083,43910.61944013503
Feature 4352,43837.367979782095
Feature 373,43799.02600544761
Feature 63,43794.15186291193
Feature 4190,43756.97263791934
Feature 1949,43722.88517691882
Feature 1102,43667.598756301435
Feature 388,43657.27012258115
Feature 3769,43640.63288756469
Feature 2283,43622.02955654429
Feature 2721,43448.272290359084
Feature 3936,43417.48255725458
Feature 1214,43404.50013435535
Feature 1837,43384.40087450459
Feature 3062,43283.464008241564
Feature 3931,43230.58528450168
Feature 4168,43214.50417129704
Feature 1620,43204.5114328685
Feature 1621,43200.47567749811
Feature 3685,43160.244564239736
Feature 4854,43128.501388503566
Feature 212,43110.961695252074
Feature 2021,43054.88146476961
Feature 1748,43020.2348759734
Feature 2106,43013.879875707884
Feature 4195,42957.65912212653
Feature 1970,42938.798851373875
Feature 3593,42924.76312314191
Feature 2429,42897.36014094528
Feature 4856,42827.21923971766
Feature 3826,42794.71962782998
Feature 3324,42774.75436999563
Feature 3697,42743.60122964204
Feature 458,42691.48818091417
Feature 265,42691.28118651517
Feature 3465,42669.98971674484
Feature 4622,42603.791763796726
Feature 2795,42542.92602296981
Feature 1203,42522.80502695568
Feature 2212,42519.134257372076
Feature 1669,42466.956451020014
Feature 4592,42466.896733358124
Feature 3100,42429.36185867777
Feature 4481,42383.6204287772
Feature 3001,42378.157612118084
Feature 1139,42329.30815042472
Feature 4335,42244.56591176847
Feature 737,42147.898377592595
Feature 4564,42137.10964745217
Feature 4081,42093.62187481833
Feature 932,42051.40285494862
Feature 2674,42037.68865889187
Feature 2260,42031.870997507445
Feature 3638,42030.04124323455
Feature 2848,42019.09273393089
Feature 980,41929.11991319945
Feature 3170,41871.46986232347
Feature 28,41856.06062028617
Feature 4707,41834.717957542256
Feature 4460,41761.141076956104
Feature 117,41735.165666115434
Feature 592,41713.05212266631
Feature 463,41686.43810168378
Feature 690,41682.68122408644
Feature 1750,41674.808676663015
Feature 1503,41666.41248121112
Feature 2878,41587.88124133511
Feature 4392,41503.093865051684
Feature 253,41448.92966163622
Feature 5035,41385.03618004501
Feature 967,41377.350302814404
Feature 1731,41332.9893469995
Feature 2761,41186.491738519166
Feature 4300,41180.9235403308
Feature 574,41171.963872113745
Feature 3640,41165.3668388981
Feature 4606,41133.24361991386
Feature 3789,41009.6000691793
Feature 1538,40979.25933008245
Feature 5108,40906.880525847955
Feature 587,40830.38742125989
Feature 919,40759.83341010137
Feature 4775,40670.426487470206
Feature 1907,40667.024099067334
Feature 1802,40491.00058897924
Feature 671,40454.834229362656
Feature 2694,40282.29012809119
Feature 3009,40270.61970973157
Feature 2355,40219.05596482761
Feature 1872,40188.17210438709
Feature 416,40183.47105522936
Feature 33,40141.8621677405
Feature 3409,40125.999688404656
Feature 3632,40099.276252547876
Feature 2656,40083.37318125179
Feature 3239,40054.90244298158
Feature 4478,40013.49225231144
Feature 4604,40009.66970228017
Feature 5036,39997.37291132852
Feature 3308,39982.592326395614
Feature 5047,39925.36341607431
Feature 1422,39849.654582077346
Feature 1622,39788.20736758309
Feature 2004,39755.70354178477
Feature 3215,39703.02746781482
Feature 3678,39623.03986734286
Feature 3870,39619.876824368745
Feature 1531,39582.170053080736
Feature 2765,39418.18985234045
Feature 1647,39400.31118976933
Feature 4919,39362.23558045765
Feature 769,39356.23986350871
Feature 2062,39355.84224361889
Feature 3890,39326.386803292764
Feature 3219,39323.21278865896
Feature 3262,39267.92361964584
Feature 4286,39234.497121475535
Feature 4156,39212.633467295134
Feature 2545,39198.05601871937
Feature 4690,39190.89052248512
Feature 1692,39108.23460798861
Feature 2574,39089.29587267416
Feature 3221,39087.04018717693
Feature 4770,39081.27753202137
Feature 1588,39073.61756068405
Feature 4715,39063.78585022009
Feature 2873,39032.66324568646
Feature 236,39011.998638342055
Feature 175,38945.025647204566
Feature 2202,38944.48893278473
Feature 1968,38890.37319842501
Feature 4946,38885.168322867925
Feature 752,38854.73507854366
Feature 4077,38801.7999882019
Feature 2815,38758.17700993856
Feature 3074,38715.92918369045
Feature 4729,38674.84918161685
Feature 1114,38560.103699858395
Feature 3302,38495.025766146675
Feature 646,38492.11346367624
Feature 3426,38357.040657995305
Feature 1912,38296.27262252175
Feature 3517,38279.95962687265
Feature 2651,38274.100057406984
Feature 1168,38258.798971442324
Feature 808,38212.35313346256
Feature 1215,38203.237209148945
Feature 4488,38182.66153548693
Feature 3812,38121.305946236695
Feature 4868,38108.90059462943
Feature 1928,38078.20494674954
Feature 795,38067.17801856364
Feature 156,37897.410079915266
Feature 2180,37861.090066047145
Feature 528,37857.23387903521
Feature 4138,37840.88203584039
Feature 3542,37839.96255682843
Feature 4268,37819.11210461227
Feature 3781,37784.63486103273
Feature 4103,37716.112619526684
Feature 1929,37696.99873991234
Feature 3588,37530.191722753254
Feature 5045,37460.387957460385
Feature 3926,37457.6118981178
Feature 3658,37392.24234001762
Feature 1451,37391.390941173886
Feature 1302,37384.84931204059
Feature 1222,37312.997943711154
Feature 2700,37294.0348726294
Feature 3231,37121.52685585383
Feature 3246,37028.30687111469
Feature 924,36983.29447631635
Feature 4240,36937.98565014849
Feature 3954,36909.56728942366
Feature 189,36848.02740214129
Feature 2019,36846.08118198548
Feature 514,36765.40794073733
Feature 2830,36734.90733998729
Feature 4968,36673.02443674773
Feature 3291,36668.92081397959
Feature 472,36648.565198022945
Feature 3558,36627.48359941093
Feature 3476,36619.48384744403
Feature 2272,36608.68349031733
Feature 1067,36590.11129889871
Feature 1257,36558.05374502391
Feature 1409,36404.10709627029
Feature 2253,36339.78663636118
Feature 4166,36325.19827988957
Feature 218,36256.656171742354
Feature 1597,36214.91910654593
Feature 4548,36205.818188436795
Feature 3518,36190.4734985149
Feature 4416,36165.11391678613
Feature 0,35922.27240275656
Feature 4417,35889.57402259899
Feature 714,35873.48057087516
Feature 471,35866.48377670881
Feature 2975,35866.00687054929
Feature 1338,35829.575309467786
Feature 3171,35822.77908082319
Feature 2524,35788.67470412244
Feature 1357,35787.727854410055
Feature 301,35783.05077341441
Feature 2200,35778.7358580084
Feature 2565,35712.50240127729
Feature 3524,35674.60239822757
Feature 2730,35661.94695969038
Feature 3804,35595.816059965626
Feature 1187,35499.51160584049
Feature 1691,35441.81092819192
Feature 2157,35428.229094419265
Feature 1038,35397.34458674613
Feature 4089,35313.57058251386
Feature 3869,35146.43861914816
Feature 4141,35116.47741208922
Feature 3934,35068.48077147035
Feature 3575,35008.89526806502
Feature 2736,34952.15580634216
Feature 827,34947.02591050744
Feature 694,34911.43476743756
Feature 2763,34852.31995621582
Feature 2306,34820.92222711594
Feature 4857,34765.24898165227
Feature 581,34753.47171890163
Feature 1289,34704.88437049398
Feature 2946,34667.80707466437
Feature 2905,34667.21282588716
Feature 2330,34569.86708830537
Feature 2048,34478.36757184872
Feature 1898,34443.43531213839
Feature 3312,34408.206709663704
Feature 1045,34388.021327809314
Feature 3491,34338.89832620495
Feature 1082,34327.77745562747
Feature 1871,34306.44928357562
Feature 4536,34180.79270156282
Feature 1486,34123.44322732954
Feature 3626,34122.511610978116
Feature 4526,34089.70518523516
Feature 26,34057.96360417298
Feature 1248,34033.26132096091
Feature 22,34026.13584079449
Feature 1646,34018.34968528218
Feature 2385,34017.31388174346
Feature 4743,33926.06096675488
Feature 1418,33900.30424882796
Feature 3416,33863.65583732283
Feature 3140,33799.58383668073
Feature 2432,33699.86994503472
Feature 4853,33614.295883363375
Feature 2078,33560.57483893078
Feature 1983,33547.472251713
Feature 3268,33476.650097702746
Feature 1765,33416.78470121677
Feature 1421,33299.459956515595
Feature 3917,33270.81240448953
Feature 4780,33269.09833812256
Feature 2181,33215.10334319646
Feature 3311,33153.813319214234
Feature 1144,33147.05953117284
Feature 822,33121.81281920048
Feature 4887,33087.85112663049
Feature 204,33021.04506944165
Feature 465,33005.41457168316
Feature 1777,32979.53350992505
Feature 3965,32975.63268770774
Feature 1230,32951.85154152592
Feature 172,32910.90766083441
Feature 3525,32894.403496240906
Feature 4399,32738.152854780557
Feature 1489,32683.178612377156
Feature 4253,32568.391755763056
Feature 2265,32555.52441371482
Feature 2056,32543.196416501414
Feature 3345,32542.90939519631
Feature 4591,32507.87367368929
Feature 1948,32456.536108736404
Feature 1544,32454.02694883735
Feature 3341,32339.403698822156
Feature 5012,32246.02315095762
Feature 3692,32230.056139508764
Feature 3831,32153.818062791932
Feature 969,32144.46472312393
Feature 4070,32128.791781305383
Feature 616,32118.912578013133
Feature 170,32101.41652551538
Feature 4127,31995.211674086262
Feature 2407,31967.666702661627
Feature 304,31941.837653384624
Feature 1361,31922.747521953694
Feature 1385,31798.329250970786
Feature 3161,31691.930860189757
Feature 4914,31644.340783292097
Feature 1148,31639.81840634898
Feature 602,31633.614741667094
Feature 194,31622.657574578003
Feature 2699,31548.86774890814
Feature 2199,31526.738714301162
Feature 4897,31520.196040659685
Feature 1995,31473.360606084392
Feature 3153,31448.211913491727
Feature 1584,31420.1069514266
Feature 3874,31362.388608443587
Feature 336,31316.582521672495
Feature 3759,31261.811121852275
Feature 3389,31218.319762861833
Feature 106,31145.283196545457
Feature 3552,31135.523730171648
Feature 4043,31104.74514598003
Feature 2665,31044.009867062414
Feature 4011,30949.965110014
Feature 1982,30919.06904619601
Feature 448,30806.66547414597
Feature 4413,30805.245343542723
Feature 1575,30712.28249936939
Feature 3288,30695.255966732122
Feature 4290,30662.754113684838
Feature 2950,30644.830508221195
Feature 5099,30570.661504968222
Feature 1155,30509.068356273092
Feature 512,30393.66159367287
Feature 3929,30351.913787115947
Feature 842,30343.325864158767
Feature 1311,30324.715752856362
Feature 1891,30298.51487695183
Feature 4678,30196.134619063036
Feature 1652,30149.37822397548
Feature 2493,30118.904908876226
Feature 2676,30028.477130991338
Feature 3853,30026.193457878486
Feature 4490,30007.93110322042
Feature 2639,29944.420109062816
Feature 549,29839.886689018207
Feature 3403,29837.79973969594
Feature 1207,29771.43604294223
Feature 128,29716.16896805493
Feature 2032,29685.112251415598
Feature 2948,29603.924636447737
Feature 1664,29602.413510270824
Feature 4935,29598.276268770183
Feature 182,29536.58226036901
Feature 3405,29478.054978179407
Feature 3712,29464.804502782754
Feature 3007,29389.492324302275
Feature 1809,29362.711626938668
Feature 868,29343.760547380498
Feature 300,29261.439032798837
Feature 3193,29256.852251621214
Feature 1290,29201.836181345374
Feature 665,29185.15990005747
Feature 4087,29184.006406664343
Feature 4014,29181.203632485114
Feature 2557,29085.552049130558
Feature 3278,29065.624655777625
Feature 1105,29011.902685493296
Feature 3701,29000.261309452144
Feature 162,28960.243117153568
Feature 4816,28918.762590494065
Feature 266,28902.299481076043
Feature 323,28887.73265966836
Feature 4891,28810.285015603295
Feature 551,28771.06815132494
Feature 1922,28701.405862076983
Feature 3836,28699.0735600464
Feature 550,28667.844573623304
Feature 4098,28642.840254863586
Feature 1556,28625.857728184976
Feature 368,28617.756654642948
Feature 2323,28608.396836209005
Feature 160,28608.232348490146
Feature 4913,28440.97981937346
Feature 805,28420.225025248055
Feature 1688,28391.85832788895
Feature 2787,28306.756764511265
Feature 4942,28274.289706822106
Feature 422,28218.202262400766
Feature 1991,28198.408682015084
Feature 1379,28192.335591254126
Feature 563,28117.974002939067
Feature 887,28063.43245408298
Feature 1497,28044.936491241
Feature 1170,27915.89794252127
Feature 2278,27828.067306526027
Feature 730,27779.193515717354
Feature 1684,27772.792173197697
Feature 4037,27759.915227637393
Feature 3872,27737.27056154473
Feature 1787,27707.505937186077
Feature 3444,27697.40935774032
Feature 147,27544.20868814959
Feature 975,27486.704799875977
Feature 221,27469.386043773808
Feature 2911,27452.353742825013
Feature 1570,27429.395234611642
Feature 2714,27393.52619094481
Feature 731,27383.357906949164
Feature 1410,27358.26825985747
Feature 2098,27352.71512550849
Feature 2246,27299.319994064797
Feature 5101,27184.76050123259
Feature 2082,27152.285124147067
Feature 1295,27072.203111520135
Feature 560,27009.094658511698
Feature 2001,27001.30492989097
Feature 4943,26978.405433444637
Feature 1924,26962.869115160815
Feature 4383,26896.527478193264
Feature 4150,26820.9205488088
Feature 2917,26803.095160311117
Feature 2083,26772.67938690976
Feature 3851,26730.37260412456
Feature 3717,26718.553853190202
Feature 3892,26716.791179361695
Feature 4318,26693.464077302306
Feature 684,26679.759202786692
Feature 3484,26588.898527900175
Feature 3370,26506.35935823535
Feature 2087,26424.174913079634
Feature 2909,26416.79809358411
Feature 134,26415.87791278283
Feature 3142,26404.348249425948
Feature 3318,26397.980854897818
Feature 287,26352.362563234823
Feature 34,26347.703405405675
Feature 2413,26253.68436114588
Feature 1937,26179.205186292515
Feature 3289,26138.038747553488
Feature 4985,26021.570580052736
Feature 4288,25999.213760270875
