num_iterations,measured_var,learning_strategy,num_mutants_per_round,embedding_type,regression_type,first_median_fitness_scaled,first_fitness_binary_percentage,last_median_fitness_scaled,last_fitness_binary_percentage,change_median_fitness_scaled,change_fitness_binary_percentage
3,fitness,random,8,embeddings,ridge,0.33181783001167525,0.07407407407407407,0.3404845026406677,0.1111111111111111,0.008666672628992456,0.037037037037037035
3,fitness,random,8,embeddings,lasso,0.3189953339570226,0.07407407407407407,0.3351318946211044,0.037037037037037035,0.016136560664081756,-0.037037037037037035
3,fitness,random,8,embeddings,elasticnet,0.29614127350489244,0.0,0.29451024692321887,0.0,-0.001631026581673578,0.0
3,fitness,random,8,embeddings,linear,0.30688902452295624,0.0,0.33540415719739286,0.07407407407407407,0.028515132674436616,0.07407407407407407
3,fitness,random,8,embeddings,neuralnet,0.3962436119914446,0.037037037037037035,0.40422664900301647,0.07407407407407407,0.00798303701157188,0.037037037037037035
3,fitness,random,8,embeddings,randomforest,0.3542371489510841,0.07407407407407407,0.33593727786411504,0.0,-0.018299871086969066,-0.07407407407407407
3,fitness,random,8,embeddings,gradientboosting,0.28398026345019245,0.0,0.40473368252294284,0.037037037037037035,0.12075341907275039,0.037037037037037035
3,fitness,random,8,embeddings_norm,ridge,0.3131068355194792,0.0,0.3261371350441697,0.07407407407407407,0.01303029952469048,0.07407407407407407
3,fitness,random,8,embeddings_norm,lasso,0.30450464320215853,0.0,0.2977861053220874,0.0,-0.0067185378800711515,0.0
3,fitness,random,8,embeddings_norm,elasticnet,0.2733756218616573,0.0,0.26549515560902176,0.0,-0.007880466252635554,0.0
3,fitness,random,8,embeddings_norm,linear,0.3131068355194792,0.0,0.3261371350441697,0.07407407407407407,0.01303029952469048,0.07407407407407407
3,fitness,random,8,embeddings_norm,neuralnet,0.2677486114070791,0.0,0.3364357763285551,0.037037037037037035,0.06868716492147597,0.037037037037037035
3,fitness,random,8,embeddings_norm,randomforest,0.36118131991285524,0.1111111111111111,0.3392514092832781,0.0,-0.02192991062957711,-0.1111111111111111
3,fitness,random,8,embeddings_norm,gradientboosting,0.28398026345019245,0.0,0.40473368252294284,0.037037037037037035,0.12075341907275039,0.037037037037037035
3,fitness,random,8,embeddings_pca,ridge,0.3256386254220562,0.07407407407407407,0.31997687201697067,0.07407407407407407,-0.005661753405085512,0.0
3,fitness,random,8,embeddings_pca,lasso,0.30813015013952144,0.0,0.33413916321431225,0.07407407407407407,0.02600901307479081,0.07407407407407407
3,fitness,random,8,embeddings_pca,elasticnet,0.29642135151541094,0.0,0.29388342534166706,0.0,-0.0025379261737438763,0.0
3,fitness,random,8,embeddings_pca,linear,0.3114668948329803,0.0,0.32385413635560173,0.0,0.01238724152262144,0.0
3,fitness,random,8,embeddings_pca,neuralnet,0.3536165143481384,0.0,0.325928375168741,0.07407407407407407,-0.027688139179397386,0.07407407407407407
3,fitness,random,8,embeddings_pca,randomforest,0.3202194009513191,0.0,0.2685509328131397,0.07407407407407407,-0.051668468138179435,0.07407407407407407
3,fitness,random,8,embeddings_pca,gradientboosting,0.31045115864023054,0.0,0.28844507015381554,0.0,-0.022006088486415,0.0
3,fitness,random,10,embeddings,ridge,0.3638727267780548,0.06060606060606061,0.4039136453018061,0.1818181818181818,0.0400409185237513,0.12121212121212119
3,fitness,random,10,embeddings,lasso,0.3519656176246843,0.0909090909090909,0.35087190255524564,0.0909090909090909,-0.0010937150694386721,0.0
3,fitness,random,10,embeddings,elasticnet,0.35607946818058595,0.0,0.37725556162149837,0.15151515151515152,0.021176093440912425,0.15151515151515152
3,fitness,random,10,embeddings,linear,0.3256403721139683,0.030303030303030304,0.4507075169554615,0.1818181818181818,0.12506714484149323,0.1515151515151515
3,fitness,random,10,embeddings,neuralnet,0.3962436119914446,0.06060606060606061,0.4079586349811299,0.0909090909090909,0.011715022989685298,0.03030303030303029
3,fitness,random,10,embeddings,randomforest,0.42180712109148333,0.12121212121212122,0.445533593078624,0.15151515151515152,0.023726471987140674,0.030303030303030304
3,fitness,random,10,embeddings,gradientboosting,0.3431446919517762,0.030303030303030304,0.334412217557023,0.030303030303030304,-0.00873247439475322,0.0
3,fitness,random,10,embeddings_norm,ridge,0.38792037276527963,0.0909090909090909,0.4905899294144767,0.21212121212121213,0.10266955664919708,0.12121212121212123
3,fitness,random,10,embeddings_norm,lasso,0.28681693379901185,0.06060606060606061,0.3534544048222168,0.0,0.06663747102320494,-0.06060606060606061
3,fitness,random,10,embeddings_norm,elasticnet,0.38521253791029336,0.0909090909090909,0.35478565394646977,0.030303030303030304,-0.030426883963823592,-0.060606060606060594
3,fitness,random,10,embeddings_norm,linear,0.38792037276527963,0.0909090909090909,0.4905899294144767,0.21212121212121213,0.10266955664919708,0.12121212121212123
3,fitness,random,10,embeddings_norm,neuralnet,0.40883423837016836,0.1818181818181818,0.44247267798981715,0.2727272727272727,0.0336384396196488,0.09090909090909091
3,fitness,random,10,embeddings_norm,randomforest,0.42180712109148333,0.12121212121212122,0.433843003290766,0.15151515151515152,0.0120358821992827,0.030303030303030304
3,fitness,random,10,embeddings_norm,gradientboosting,0.3431446919517762,0.030303030303030304,0.334412217557023,0.030303030303030304,-0.00873247439475322,0.0
3,fitness,random,10,embeddings_pca,ridge,0.35543267714811816,0.12121212121212122,0.3786916613114055,0.1818181818181818,0.023258984163287366,0.06060606060606058
3,fitness,random,10,embeddings_pca,lasso,0.30140853729811634,0.030303030303030304,0.3566254151868405,0.12121212121212122,0.05521687788872415,0.09090909090909091
